ID;Scope;Kategorie;Spezifikation 1;Spezifikation 2;Spezifikation 3;Zusatzname;Kommentar;Eingang;Ausgang;Quelle;Faktor;Monatliche Eingaben;Wert-Jan (monatlich);Wert Feb (monatlich);Wert Mar (monatlich);Wert Apr (monatlich);Wert May (monatlich);Wert Jun (monatlich);Wert Jul (monatlich);Wert Aug (monatlich);Wert Sep (monatlich);Wert Oct (monatlich);Wert Nov (monatlich);Wert Dec (monatlich);Überliegende Berechnung (ID);Projekt
uijjyrgek9dqn0a;3;Chemische Grundstoffe und Produkte;Ethansäure;;; C2H4O2;;kg;kg;EEW 2023;1,63;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0zzdw4duwm2n6ig;3;Chemische Grundstoffe und Produkte;Ethansäure;;;C2H6;;kg;kg;EEW 2023;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;;
8vw8bm5lrafuf3v;3;Chemische Grundstoffe und Produkte;Ethen;;; C2H4;;kg;kg;EEW 2023;1,46;0;0;0;0;0;0;0;0;0;0;0;0;0;;
u5jbo4wzkhup7mp;1;Technische Gase;Ethen ;;;C2H4;;kg;kg;EEW 2023;1,46;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bc0huz99svxbd1v;1;Technische Gase;Ethenylbenzen;;;C2H4;;kg;kg;EEW 2023;1,46;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7nul58qa3wp3ei3;3;Chemische Grundstoffe und Produkte;Ethenylbenzen;;; C8H8;;kg;kg;Gemis 5.1;2,697;0;0;0;0;0;0;0;0;0;0;0;0;0;;
n5dnqrui9gluo6f;3;Chemische Grundstoffe und Produkte;Ethenylbenzen;;; C8H8;;kg;kg;EEW 2023;3,29;0;0;0;0;0;0;0;0;0;0;0;0;0;;
duhimallnicbcsm;1;Technische Gase;Ethenylbenzol;;;C2H4;;kg;kg;EEW 2023;1,46;0;0;0;0;0;0;0;0;0;0;0;0;0;;
le7dc1nbxv9pbaq;3;Chemische Grundstoffe und Produkte;Ethenylbenzol;;; C8H8;;kg;kg;Gemis 5.1;2,697;0;0;0;0;0;0;0;0;0;0;0;0;0;;
h51p50scfith13e;3;Chemische Grundstoffe und Produkte;Ethenylbenzol;;; C8H8;;kg;kg;EEW 2023;3,29;0;0;0;0;0;0;0;0;0;0;0;0;0;;
anvsgba2wlaeiv2;3;Chemische Grundstoffe und Produkte;Etherin;;; C2H4;;kg;kg;EEW 2023;1,46;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4f1axjn514e6r8g;3;Chemische Grundstoffe und Produkte;Ethin;;;;;kg;kg;EEW 2023;2,98;0;0;0;0;0;0;0;0;0;0;0;0;0;;
37hawbv8ihvvk87;3;Chemische Grundstoffe und Produkte;Ethoxylsäure;;;;;kg;kg;Gemis 5.1;2,645;0;0;0;0;0;0;0;0;0;0;0;0;0;;
z7iemrpknp75rp9;3;Chemische Grundstoffe und Produkte;Ethylbenzen;;; C8H10;;kg;kg;EEW 2023;2,27;0;0;0;0;0;0;0;0;0;0;0;0;0;;
uxr9eguqqhmzfuh;3;Chemische Grundstoffe und Produkte;Ethylbenzol;;; C8H10;;kg;kg;EEW 2023;2,27;0;0;0;0;0;0;0;0;0;0;0;0;0;;
k16omzzdh96ma46;1;Technische Gase;Ethylen;;;;;kg;kg;UBA;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7ahmtj2d0qa9ub6;3;Chemische Grundstoffe und Produkte;Ethylen;;; C2H4;;kg;kg;EEW 2023;1,46;0;0;0;0;0;0;0;0;0;0;0;0;0;;
5amlz5pv08oyiuz;3;Chemische Grundstoffe und Produkte;Ethylenoxid;;; C2H4O;;kg;kg;EEW 2023;1,85;0;0;0;0;0;0;0;0;0;0;0;0;0;;
5rr7wpafkez5sdh;3;Kunststoff;Ethylenterephthalatpolymer;;;;;kg;kg;EEW 2023;2,75;0;0;0;0;0;0;0;0;0;0;0;0;0;;
k52nr6dbomph6t3;3;Kunststoff;Ethylenvinylacetat;;;;;kg;kg;ÖKOBAUDAT;5,433;0;0;0;0;0;0;0;0;0;0;0;0;0;;
oeiedy0qfihi0ab;3;Kunststoff;EVA;;;;;kg;kg;ÖKOBAUDAT;5,433;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3so55zr7e6my0sy;3;Chemische Grundstoffe und Produkte;Fagin;;; NMe3;;kg;kg;EEW 2023;2,37;0;0;0;0;0;0;0;0;0;0;0;0;0;;
96d3dnlcpr6ttzk;3;Holz, Papier und Pappe;Faserholz;;;;;kg;kg;Gemis 5.1;0,036;0;0;0;0;0;0;0;0;0;0;0;0;0;;
owvzy0jcp6zawiz;3;Mineralien und Baustoffe;Fassadenfarben;;;; auf Dispersionsbasis;kg;kg;VdL;2,12;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lf2gy49yffso0mg;3;Metalle;Feinerz;importiert;;;;kg;kg;Gemis 5.1;0,098;0;0;0;0;0;0;0;0;0;0;0;0;0;;
q7fybw6uk8zhgs3;1;Raumwärme;Fernwärme;;;;;kWh;kg;EEW 2023;0,28;0;0;0;0;0;0;0;0;0;0;0;0;0;;
dcpo6zj59ehjim8;2;Bezug von Wärme;Fernwärme​;;;;;kWh;kg;EEW 2023;0,28;0;0;0;0;0;0;0;0;0;0;0;0;0;;
a5b8se1nlrtpfbm;2;Bezug von Dampf;Fernwärme;Dampf;;;;kWh;kg;Individuell;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6rhelkz2o2sty0r;3;Holz, Papier und Pappe;Fichte;;;;;kg;kg;Gemis 5.1;0,277;0;0;0;0;0;0;0;0;0;0;0;0;0;;
k27k2zn7mbxk1lg;3;Mineralien und Baustoffe;Flachglas;;;;;kg;kg;Gemis 5.1;1,197;0;0;0;0;0;0;0;0;0;0;0;0;0;;
tpozo28jycgo4ya;3;Mineralien und Baustoffe;Flachglas;Behälterglas | Flachglas;;;;kg;kg;EEW 2023;1,03;0;0;0;0;0;0;0;0;0;0;0;0;0;;
cjfygz6okl423uw;3;Mineralien und Baustoffe;Fliesenkleber;;;;;kg;kg;ÖKOBAUDAT;0,347;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ov1bxdwdx301t1d;3;Externe Transportmittel;Flug;national;;;;km;kg;Gemis 5.1;0,213;0;0;0;0;0;0;0;0;0;0;0;0;0;;
i1w2b3i174hbhc0;3;Externe Transportmittel;Flug;international;;;;km;kg;Gemis 5.1;0,116;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lm4tszzycb0xxqf;3;Externe Transportmittel;Flug;national;;;;Tonnen km;kg;Gemis 5.1;1,188;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2zqz9qqm97hz3dn;3;Externe Transportmittel;Flug;international;;;;Tonnen km;kg;Gemis 5.1;0,784;0;0;0;0;0;0;0;0;0;0;0;0;0;;
iynirkubv8h8epd;3;Anfahrt Mitarbeiter;Flug;national;;;;km;kg;Gemis 5.1;0,213;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4uslw9883udf3rw;3;Anfahrt Mitarbeiter;Flug;international;;;;km;kg;Gemis 5.1;0,116;0;0;0;0;0;0;0;0;0;0;0;0;0;;
csa7mj1dggvjewq;3;Mineralien und Baustoffe;Flugasche;;;;;kg;kg;Gemis 5.1;0,027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zhi7rxcelubulvu;1;Technische Gase;Fluormethan;;;;;kg;kg;UBA;92;0;0;0;0;0;0;0;0;0;0;0;0;0;;
mj73urzyet2qzda;3;Kunststoff;Fluorpolymere;;;;;kg;kg;EEW 2023;120,403;0;0;0;0;0;0;0;0;0;0;0;0;0;;
pjha3ma5jpvrg5y;1;Direkter Brennstoffeinsatz;Flüssiggas​;;;;;kWh;kg;EEW 2023;0,239;0;0;0;0;0;0;0;0;0;0;0;0;0;;
yggaignzj3hk844;1;Direkter Brennstoffeinsatz;Flüssiggas​;;;;;kg;kWh;EEW 2023;12,77;0;0;0;0;0;0;0;0;0;0;0;0;0;pjha3ma5jpvrg5y;
c4atzujxgm97lge;3;Chemische Grundstoffe und Produkte;Flussspat;;; CaF2;;kg;kg;EEW 2023;0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;;
254jivnjbfx9t62;3;Chemische Grundstoffe und Produkte;Formaldehyd;;; CH2O;;kg;kg;EEW 2023;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1pfl8vxvc52c6ld;3;Chemische Grundstoffe und Produkte;Formalin;;; CH2O;;kg;kg;EEW 2023;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zu7we7z7h3s8kn7;3;Chemische Grundstoffe und Produkte;Formalinsäure;;; CH2O2;;kg;kg;EEW 2023;2,29;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6tz8pcm34320pv4;3;Chemische Grundstoffe und Produkte;Formylhydrat;;; CH2O;;kg;kg;EEW 2023;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;;
v791fn3pgdlb5to;3;Chemische Grundstoffe und Produkte;Formylsäure;;; CH2O2;;kg;kg;EEW 2023;2,29;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ezkwg90l3i3umly;3;Metalle;Franklinit;;;;;kg;kg;EEW 2023;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;;
86b0hio8igint4a;3;Chemische Grundstoffe und Produkte;Fructose;;;;;kg;kg;EEW 2023;0,55;0;0;0;0;0;0;0;0;0;0;0;0;0;;
nn1ccuxodzm4o1i;3;Chemische Grundstoffe und Produkte;Gallium;;; Ga;;kg;kg;EEW 2023;170,02;0;0;0;0;0;0;0;0;0;0;0;0;0;;
q53x7qiei3o16ww;3;Metalle;Galmei;;;;;kg;kg;EEW 2023;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;;
o9q4fz9pxruzpab;3;Mineralien und Baustoffe;Gestein;Gestein;;;;kg;kg;EEW 2023;0,041;0;0;0;0;0;0;0;0;0;0;0;0;0;;
nztjbri7098dg8m;3;Mineralien und Baustoffe;Gesteinsmehl;;;;;kg;kg;EEW 2023;0,064;0;0;0;0;0;0;0;0;0;0;0;0;0;;
pm3wt8j8z9xm3gb;3;Kunststoff;GFK;;;;;kg;kg;EEW 2023;8,55;0;0;0;0;0;0;0;0;0;0;0;0;0;;
cths34geeinij4v;3;Chemische Grundstoffe und Produkte;Gibbsit;;;;;kg;kg;EEW 2023;0,027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
b45h9e57oj7qpv1;3;Mineralien und Baustoffe;Gips;;;CaSO4;;kg;kg;EEW 2023;0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;;
wb540f2glu9v61k;3;Mineralien und Baustoffe;Gips;;;;;kg;kg;Gemis 5.1;0,041;0;0;0;0;0;0;0;0;0;0;0;0;0;;
i2rumrzqwllfq7z;3;Mineralien und Baustoffe;Gipsplatte;;;;;kg;kg;Gemis 5.1;0,225;0;0;0;0;0;0;0;0;0;0;0;0;0;;
fs0chizmcbtwnmj;3;Mineralien und Baustoffe;Glas;Behälterglas | Flachglas;;;;kg;kg;EEW 2023;1,03;0;0;0;0;0;0;0;0;0;0;0;0;0;;
t8qpxg4huhvdjx7;3;Mineralien und Baustoffe;Glasbausteine;;;;;kg;kg;ÖKOBAUDAT;1,571;0;0;0;0;0;0;0;0;0;0;0;0;0;;
08vpbmra44wsytf;3;Kunststoff;Glasfasern;;;;;kg;kg;EEW 2023;2,42;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lqz9kekybltn66k;3;Kunststoff;Glasfaserverstärkte Kunststoffe;;;;;kg;kg;EEW 2023;8,55;0;0;0;0;0;0;0;0;0;0;0;0;0;;
rkuypti0s1ucguu;3;Mineralien und Baustoffe;Glaswolle;;;;;kg;kg;ProBas;1,141;0;0;0;0;0;0;0;0;0;0;0;0;0;;
pff9vynao2irre8;3;Mineralien und Baustoffe;Glaswolle;;;;;kg;kg;EEW 2023;2,66;0;0;0;0;0;0;0;0;0;0;0;0;0;;
jbyhjhsowpumwwe;3;Mineralien und Baustoffe;Glimmer;;;;;kg;kg;EEW 2023;77,61;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0oxwncqybb0boli;3;Chemische Grundstoffe und Produkte;Glucose;;;;;kg;kg;EEW 2023;0,55;0;0;0;0;0;0;0;0;0;0;0;0;0;;
fodghbvv3cyxo6n;3;Chemische Grundstoffe und Produkte;Glyzerin;;;;;kg;kg;Gemis 5.1;8,161;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0yg17152f1p8yzy;3;Chemische Grundstoffe und Produkte;Gold;;; Au;;kg;kg;EEW 2023;47.790,29;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zx3peekr91bhxbf;3;Mineralien und Baustoffe;Granat;;; Al2O3;;kg;kg;EEW 2023;0,029;0;0;0;0;0;0;0;0;0;0;0;0;0;;
kqgmhaetvsjp4ik;3;Mineralien und Baustoffe;Granat;;;;;kg;kg;EEW 2023;77,61;0;0;0;0;0;0;0;0;0;0;0;0;0;;
kyhg4d46xkkvyl3;3;Mineralien und Baustoffe;Graphit;;;;;kg;kg;EEW 2023;0,069;0;0;0;0;0;0;0;0;0;0;0;0;0;;
hnnkk297go8m97b;3;Kunststoff;Gummi;;;;;kg;kg;Gemis 5.1;3,137;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ek13uwkbydozi99;3;Mineralien und Baustoffe;Gussasphalt;;;;;kg;kg;Gemis 5.1;0,098;0;0;0;0;0;0;0;0;0;0;0;0;0;;
kq3emcu1w1n9qp9;3;Metalle;Gusseisen;;;;;kg;kg;Gemis 5.1;0,893;0;0;0;0;0;0;0;0;0;0;0;0;0;;
dxryknw43nv1mu2;3;Chemische Grundstoffe und Produkte;H-FCKW;;;;;kg;kg;Gemis 5.1;2,269;0;0;0;0;0;0;0;0;0;0;0;0;0;;
8rpytpy1x13x12h;3;Mineralien und Baustoffe;Haftvermittler;;;; auf Dispersionsbasis;kg;kg;VdL;0,81;0;0;0;0;0;0;0;0;0;0;0;0;0;;
j6766pfbkzatx3o;3;Mineralien und Baustoffe;Haftvermittler;;;; auf Dispersionsilikatsbasis;kg;kg;VdL;0,565;0;0;0;0;0;0;0;0;0;0;0;0;0;;
l4f1dq20upjg5bo;3;Mineralien und Baustoffe;Halit;;;;;kg;kg;EEW 2023;0,027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
02nwlvkhbjrqdlc;3;Metalle;Hämatit;;;;;kg;kg;EEW 2023;0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lthb11d72jpdjwy;3;Kunststoff;Harz;;;; aus Polyethylen;kg;kg;ProBas;1,93;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6sawbw1dwc2vviu;3;Metalle;Hausmannit;;;;;kg;kg;EEW 2023;0,087;0;0;0;0;0;0;0;0;0;0;0;0;0;;
m7sx3r2tn9tfofb;3;Entsorgung;Hausmüll;Deponie;;;;kg;kg;Gemis 5.1;2,633;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7a0k7y7a4k2geqc;3;Entsorgung;Hausmüll;MVA;;;;kg;kg;Gemis 5.1;0,367;0;0;0;0;0;0;0;0;0;0;0;0;0;;
57x24oeucemxvlb;3;Kunststoff;HDPE;Flachen;;;hohe Dichte;kg;kg;ProBas;3,08;0;0;0;0;0;0;0;0;0;0;0;0;0;;
tmw38r39spxjulg;3;Kunststoff;HDPE;High density Polyethylen;;;hohe Dichte;kg;kg;Gemis 5.1;2,462;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3dx07zps0tcaflo;3;Kunststoff;HDPE;High density Polyethylen;;;hohe Dichte;kg;kg;EEW 2023;1,92;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7s6h6a831ztie6j;1;Direkter Brennstoffeinsatz;Heizöl;leicht;;;;kWh;kg;Gemis 5.1;0,314;0;0;0;0;0;0;0;0;0;0;0;0;0;;
gqy84dn063ge9lj;1;Direkter Brennstoffeinsatz;Heizöl;leicht;Diesel;;;kWh;kg;EEW 2023;0,266;0;0;0;0;0;0;0;0;0;0;0;0;0;;
xv8wwkd2lexyinb;1;Direkter Brennstoffeinsatz;Heizöl;schwer;;;;kWh;kg;EEW 2023;0,288;0;0;0;0;0;0;0;0;0;0;0;0;0;;
9j57gftu9hkwpmv;1;Direkter Brennstoffeinsatz;Heizöl;leicht;;;;l;kWh;Gemis 5.1;9,94;0;0;0;0;0;0;0;0;0;0;0;0;0;7s6h6a831ztie6j;
3ki1x3sbtuz1qh6;1;Direkter Brennstoffeinsatz;Heizöl;leicht;Diesel;;;l;kWh;EEW 2023;9,94;0;0;0;0;0;0;0;0;0;0;0;0;0;gqy84dn063ge9lj;
ygoycj1d8dqazc0;1;Direkter Brennstoffeinsatz;Heizöl;schwer;;;;l;kWh;EEW 2023;10,9;0;0;0;0;0;0;0;0;0;0;0;0;0;xv8wwkd2lexyinb;
xfss8er6xevf098;1;Technische Gase;Helium;;;;;kg;kg;EEW 2023;8,56;0;0;0;0;0;0;0;0;0;0;0;0;0;;
uawagftxo2dnpy3;3;Metalle;Hemimorphit;;;;;kg;kg;EEW 2023;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4edh6xpsaqtkapc;3;Holz, Papier und Pappe;Heu;;;;;kg;kg;EEW 2023;0,09;0;0;0;0;0;0;0;0;0;0;0;0;0;;
66bveb1qs3zuuad;3;Chemische Grundstoffe und Produkte;Hexafluorethan;;;;hochrein;kg;kg;Gemis 5.1;9,563;0;0;0;0;0;0;0;0;0;0;0;0;0;;
xkplzn8nmmgqk9j;3;Chemische Grundstoffe und Produkte;Hexahydrobenzol;;; C6H12;;kg;kg;EEW 2023;2,49;0;0;0;0;0;0;0;0;0;0;0;0;0;;
42am804skveh41l;3;Chemische Grundstoffe und Produkte;Hexamethylen;;; C6H12;;kg;kg;EEW 2023;2,49;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4nzuonkoalh549s;3;Holz, Papier und Pappe;Holz;;;; unbehandelt, trocken;kg;kg;EEW 2023;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;;
pihcveb0v5ricmh;3;Holz, Papier und Pappe;Holz;;;; zur Papierverarbeitung;kg;kg;Gemis 5.1;0,013;0;0;0;0;0;0;0;0;0;0;0;0;0;;
98feebnu6ti6x08;3;Chemische Grundstoffe und Produkte;Holzgeist;;; CH3OH;;kg;kg;EEW 2023;0,66;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zzw5cp299w1dw9x;3;Chemische Grundstoffe und Produkte;Holzsäure;;;;;kg;kg;Gemis 5.1;2,645;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1yfkvhzqkhn2xuf;3;Holz, Papier und Pappe;Holzschliff;;;;;kg;kg;EEW 2023;1,55;0;0;0;0;0;0;0;0;0;0;0;0;0;;
m597sar11p1p9so;3;Holz, Papier und Pappe;Holzstoff;;;;;kg;kg;EEW 2023;1,55;0;0;0;0;0;0;0;0;0;0;0;0;0;;
9u1bz06lmvjc9ij;3;Mineralien und Baustoffe;Hüttensand;;;;;kg;kg;EEW 2023;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
vpeo9613mgj6mww;3;Mineralien und Baustoffe;Hybrid-Pulverlack;;;;;kg;kg;VdL;4,96;0;0;0;0;0;0;0;0;0;0;0;0;0;;
71bda25obkpphvp;3;Chemische Grundstoffe und Produkte;Hydrauliköl;;;;;kg;kg;EEW 2023;0,02;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zjnryi2ai36kaxv;3;Chemische Grundstoffe und Produkte;Hydrocarbonsäure;;; CH2O2;;kg;kg;EEW 2023;2,29;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3igz3jqvhqvqnwh;3;Chemische Grundstoffe und Produkte;Hydrogenphosphate;;;;;kg;kg;EEW 2023;0,18;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ye9u6gllvwfr19y;3;Chemische Grundstoffe und Produkte;Hydroxybenzol;;;C6H6O;;kg;kg;EEW 2023;2,95;0;0;0;0;0;0;0;0;0;0;0;0;0;;
mr58t9m1lkr14yv;3;Mineralien und Baustoffe;Ilmenit;;; FeTiO3;;kg;kg;EEW 2023;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;;
yia3moixntjyu8r;3;Chemische Grundstoffe und Produkte;Indium;;;In;;kg;kg;EEW 2023;117,52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
qgx8v5940b4iu4n;3;Metalle;Indium;;;In;;kg;kg;EEW 2023;117,52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
r8oclga4h1p8lff;1;Technische Gase;Inertgase;;;;;kg;kg;EEW 2023;149,58;0;0;0;0;0;0;0;0;0;0;0;0;0;;
u53h83yokfeml88;3;Mineralien und Baustoffe;Innenwandfarben;Klasse 1;;;Dispersionsbasis, Nassabriebbeständigkeit;kg;kg;VdL;1,62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
e1b6xn9u08mttw2;3;Mineralien und Baustoffe;Innenwandfarben;Klasse 1;;;Dispersionsbasis, Nassabriebbeständigkeit;kg;kg;VdL;1,41;0;0;0;0;0;0;0;0;0;0;0;0;0;;
tn5j4i5am1h8ojb;3;Mineralien und Baustoffe;Innenwandfarben;Klasse 1;;;Dispersionsbasis, Nassabriebbeständigkeit;kg;kg;VdL;1,34;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3pvfs9mjic0brb3;3;Chemische Grundstoffe und Produkte;ISO-Butan;;;;;kg;kg;Gemis 5.1;0,532;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ua6m6zngmhlq9eq;3;Chemische Grundstoffe und Produkte;Isopropylbenzol;;; C9H12;;kg;kg;Gemis 5.1;2,238;0;0;0;0;0;0;0;0;0;0;0;0;0;;
xko12y90hapq7sd;3;Chemische Grundstoffe und Produkte;Isopropylbenzol;;; C9H12;;kg;kg;EEW 2023;2,32;0;0;0;0;0;0;0;0;0;0;0;0;0;;
alyjjdp9v3mr9qs;3;Mineralien und Baustoffe;Kainit;;;;;kg;kg;EEW 2023;0,027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
epmd53dme0q4fd4;3;Mineralien und Baustoffe;Kalisalz;;;;;kg;kg;EEW 2023;0,027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
mcxwfdd1vfvg16i;3;Mineralien und Baustoffe;Kaliwasserglas;;;;;kg;kg;EEW 2023;0,77;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bmxag37436m70zi;3;Chemische Grundstoffe und Produkte;Kalk;;; CaCO3;;kg;kg;EEW 2023;0,006;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1kv50es6fcjoilm;3;Mineralien und Baustoffe;Kalk;;;;;kg;kg;Gemis 5.1;1,094;0;0;0;0;0;0;0;0;0;0;0;0;0;;
vuf32zukfeopfb7;3;Chemische Grundstoffe und Produkte;Kalklauge;;; CaOH2;;kg;kg;EEW 2023;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;;
9p6lmk6zxkllp5w;3;Chemische Grundstoffe und Produkte;Kalkmilch;;; CaOH2;;kg;kg;EEW 2023;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4zsb6wlzxx0uuuv;3;Mineralien und Baustoffe;Kalksandstein;;;;;kg;kg;Gemis 5.1;0,146;0;0;0;0;0;0;0;0;0;0;0;0;0;;
tdcu7fz40mjwqcd;3;Mineralien und Baustoffe;Kalkstein;;;;;kg;kg;Gemis 5.1;0,009;0;0;0;0;0;0;0;0;0;0;0;0;0;;
dt8pjnj19f665tk;3;Chemische Grundstoffe und Produkte;Kalksteinmehl;;; CaCO3;;kg;kg;EEW 2023;0,006;0;0;0;0;0;0;0;0;0;0;0;0;0;;
42bqyzc4fxwogcx;3;Chemische Grundstoffe und Produkte;Kalkwasser;;; CaOH2;;kg;kg;EEW 2023;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;;
kn7o7xa9ku0uc6x;3;Chemische Grundstoffe und Produkte;Kaltanstrich;;;;;kg;kg;Gemis 5.1;1,187;0;0;0;0;0;0;0;0;0;0;0;0;0;;
5aqcwl9nibfrpuf;2;Bezug von Kälte;Kälte; 6°C / 12 °C;;;;kWh;kg;Individuell;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
e9oqgwdew3xy62a;2;Bezug von Kälte;Kälte; 12°C / 18 °C;;;;kWh;kg;Individuell;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
5jhj9seqpk7tmjl;3;Mineralien und Baustoffe;Kaolin;;;;;kg;kg;EEW 2023;0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6174histccmgik2;3;Chemische Grundstoffe und Produkte;Karbolsäure;;;C6H6O;;kg;kg;EEW 2023;2,95;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1sds7wmtbypdgfc;3;Holz, Papier und Pappe;Kartonage;;;;;kg;kg;EEW 2023;0,62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
l57bu9rt6bd0z8u;3;Mineralien und Baustoffe;Keramik;;;;;kg;kg;Gemis 5.1;0,605;0;0;0;0;0;0;0;0;0;0;0;0;0;;
fnfk3uhsb5uanqp;3;Mineralien und Baustoffe;Kernit;;;;;kg;kg;EEW 2023;1,52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
8z1y77ux44al1v0;3;Mineralien und Baustoffe;Kesselsand;;;;;kg;kg;ÖKOBAUDAT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
qkn3v6bz1oax8b9;3;Holz, Papier und Pappe;Kiefer;;;;;kg;kg;Gemis 5.1;0,025;0;0;0;0;0;0;0;0;0;0;0;0;0;;
hymiuksuwe3nts6;3;Mineralien und Baustoffe;Kies;;;;;kg;kg;Gemis 5.1;0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;;
uxp1nft8v3e39i2;3;Mineralien und Baustoffe;Kies;;;;;kg;kg;EEW 2023;0,005;0;0;0;0;0;0;0;0;0;0;0;0;0;;
wxx6e015pob22jz;3;Mineralien und Baustoffe;Kieselgur;;;;;kg;kg;EEW 2023;0,44;0;0;0;0;0;0;0;0;0;0;0;0;0;;
o1w3rf3r8pzvixn;3;Mineralien und Baustoffe;Kieselmehl;;;;;kg;kg;EEW 2023;0,44;0;0;0;0;0;0;0;0;0;0;0;0;0;;
l9mao608l4baam2;3;Mineralien und Baustoffe;Kieserit;;;;;kg;kg;EEW 2023;0,027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
t7gjpa5h8pdb9u7;1;Direkter Brennstoffeinsatz;Klärgas​;;;;;kWh;kg;EEW 2023;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;;
d59jrxwf4nivacq;1;Direkter Brennstoffeinsatz;Klärschlamm;;;;;kWh;kg;EEW 2023;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0uusq7sp6ryqezz;3;Mineralien und Baustoffe;Kleber;;;;mit organischem Bindemittel;kg;kg;VdL;1,41;0;0;0;0;0;0;0;0;0;0;0;0;0;;
eonxm4zuy7sbrrs;3;Metalle;Kobalt;;;Co;;kg;kg;EEW 2023;47,62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
c8zebj22uo0s4xs;3;Chemische Grundstoffe und Produkte;kohlensaurer Kalk;;; CaCO3;;kg;kg;EEW 2023;0,006;0;0;0;0;0;0;0;0;0;0;0;0;0;;
chust98vj3y2bjb;3;Kunststoff;Kohlenstofffaserverstärkte Kunststoffe;;;;;kg;kg;EEW 2023;83,64;0;0;0;0;0;0;0;0;0;0;0;0;0;;
8g8nkzpw73io8xd;3;Chemische Grundstoffe und Produkte;Korund;;;; Mineral;kg;kg;Gemis 5.1;1,264;0;0;0;0;0;0;0;0;0;0;0;0;0;;
